"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ENsembl","GeneID","EntrezID"
"FAIM",231.61997458522,0.52441506653039,1.57832371014974,0.332260779685453,0.739692352450827,0.931185367293313,"ENSG00000158234","FAIM","55179"
"TENT5B",162.273636084833,1.16776385923668,1.19525399293708,0.977000592457467,0.328568859059289,0.72243109709867,"ENSG00000158246","TENT5B","115572"
"CLSTN2",79.2204663714069,1.97897077886483,0.901832266410631,2.19438897073544,0.0282074581307733,0.225975714997231,"ENSG00000158258","CLSTN2","64084"
"COLEC12",163.190581765816,-2.18324565837696,1.23764126112932,-1.7640375502549,0.0777256573700184,0.382138423513696,"ENSG00000158270","COLEC12","81035"
"RNF207",59.6821309579122,-6.88378706152464,2.42597948905518,-2.83752896204642,0.00454642219265886,0.0829711689125164,"ENSG00000158286","RNF207","388591"
"CUL4B",4668.23120147741,0.478614107963284,0.814368752678244,0.587711778465527,0.5567257683021,0.85633999067893,"ENSG00000158290","CUL4B","8450"
"GPR153",4176.15159029085,-2.64289282178047,1.50477997088523,-1.75633173813824,0.0790317810299044,0.384648995253387,"ENSG00000158292","GPR153","387509"
"SLC13A3",49.4227753094937,0.978523577201833,1.50828875763397,0.648764085954487,0.516490874313229,0.838277419776203,"ENSG00000158296","SLC13A3","64849"
"GPRASP2",932.841555846839,0.455782947859056,0.926662154443315,0.491854496996118,0.622822207689695,0.88348837973387,"ENSG00000158301","GPRASP2","114928"
"RHBDL2",148.94820091093,-1.33356482651239,1.43909769218324,-0.926667337287754,0.35409928116644,0.742047395840119,"ENSG00000158315","RHBDL2","54933"
"AUTS2",3680.74091336484,0.803965793463752,1.1935637958178,0.673584266111971,0.500575658950089,0.831030017026343,"ENSG00000158321","AUTS2","26053"
"SHROOM4",738.966848315094,-0.837422825422339,1.70607967634514,-0.490846258257007,0.623535189767209,0.88367599103283,"ENSG00000158352","SHROOM4","57477"
"H2BC5",981.806892143677,-2.88042343355753,1.76010078054344,-1.63651051428327,0.101732786998588,0.435931354117747,"ENSG00000158373","H2BC5","3017"
"CDC25C",673.816719162792,1.40651702162741,1.19852983339332,1.17353526165071,0.240581224996214,0.638445933778394,"ENSG00000158402","CDC25C","995"
"H4C8",95.9001375366136,-2.47421431551169,5.28046623709809,-0.468559821125077,0.639384302257225,0.890205773427184,"ENSG00000158406","H4C8","8365"
"MITD1",501.31129669595,1.53774223472333,0.847803379075924,1.81379583129217,0.0697091645552737,0.364666180924113,"ENSG00000158411","MITD1","129531"
"EIF5B",8000.09650242461,1.82839131430464,1.17329610967796,1.55833748976333,0.119153266338465,0.466819646202751,"ENSG00000158417","EIF5B","9669"
"RIBC1",67.8886111823223,-0.340550181653058,1.63142035785197,-0.208744594864225,0.834647625261532,0.962481738248711,"ENSG00000158423","RIBC1","158787"
"TMSB15B",565.072890950446,2.83321364580317,1.09576991371249,2.58559174727127,0.00972119970275413,0.123724359853234,"ENSG00000158427","TMSB15B","286527"
"CNOT11",2163.49346530407,0.37091427034989,0.924164888804857,0.401350749030902,0.68816190473004,0.9115516741018,"ENSG00000158435","CNOT11","55571"
"KCNB1",293.877462845779,-2.27932266347502,1.71872083664632,-1.32617387005244,0.184782112297871,0.569835200326509,"ENSG00000158445","KCNB1","3745"
"TSPAN33",225.640793772366,-0.401828357975766,1.22292262287566,-0.328580361880035,0.742472893546791,0.932296482984724,"ENSG00000158457","TSPAN33","340348"
"NRG2",559.605924314549,-0.0312798303184895,1.14121703431983,-0.0274091863140935,0.978133371383395,0.995607031645555,"ENSG00000158458","NRG2","9542"
"AHCYL2",2205.42543594323,1.2767241829662,0.943993382616782,1.35247153897105,0.176224517520647,0.55849103581717,"ENSG00000158467","AHCYL2","23382"
"B4GALT5",17247.4227699885,-0.388652766547704,0.954475917338626,-0.407189704305362,0.683868662807884,0.910067178238091,"ENSG00000158470","B4GALT5","9334"
"SPATA2",999.129696819715,-0.57496245956024,1.05871927491611,-0.543073573120503,0.587079147130478,0.870633420680315,"ENSG00000158480","SPATA2","9825"
"CPA2",17.2806567526097,-0.858557411345445,1.6727454810551,-0.513262430578442,0.6077677603589,0.878063033179029,"ENSG00000158516","CPA2","1358"
"TSR2",2449.15008850649,0.529301215813964,0.919566794414238,0.575598443777135,0.564886633185469,0.859610093977887,"ENSG00000158526","TSR2","90121"
"PPP1R9A",1735.13810028785,-0.684086491006161,1.0359028560673,-0.660377068177251,0.509011884396202,0.835790291328377,"ENSG00000158528","PPP1R9A","55607"
"ZC3H18",4116.15496925969,-0.603062978294,0.927317117847633,-0.650330902651458,0.515478499780495,0.838203003119885,"ENSG00000158545","ZC3H18","124245"
"ZFAND2B",1156.18640716707,-0.219012002143456,0.770049602222233,-0.284412850174098,0.776094012435637,0.94400028584141,"ENSG00000158552","ZFAND2B","130617"
"GDPD5",105.466115060704,-1.94905247036134,1.33203557205366,-1.46321352916754,0.143408959936633,0.512961832755295,"ENSG00000158555","GDPD5","81544"
"DYNC1I1",281.376380660548,-3.56044314803738,2.30463043011242,-1.5449085031233,0.122368396410402,0.472846032838498,"ENSG00000158560","DYNC1I1","1780"
"TMED4",11014.6141180244,-0.221193261086868,1.11585071177272,-0.198228364021442,0.842866396510056,0.963798563978257,"ENSG00000158604","TMED4","222068"
"PPP1R15B",8240.65358014708,-1.09430359922711,1.32335332394649,-0.826917180336755,0.408284004941326,0.778231013923176,"ENSG00000158615","PPP1R15B","84919"
"COPG2",3826.42144484905,1.15817949698089,0.900596720059696,1.28601345217438,0.198438366939003,0.586035714134657,"ENSG00000158623","COPG2","26958"
"EMSY",2218.92222567076,0.264412105150465,0.959106367535003,0.275685903149648,0.782789323860458,0.94602809971239,"ENSG00000158636","EMSY","56946"
"GPAT4",4086.18069068455,0.552832848608202,0.941682602280186,0.587069196425181,0.557157234573523,0.856638340846473,"ENSG00000158669","GPAT4","137964"
"PKD1L1",15.0437262677428,-2.23631062058904,1.71546722360069,-1.30361605854242,0.192364522614613,0.579031385166825,"ENSG00000158683","PKD1L1","168507"
"ZSCAN12",1488.09370333617,0.472462557145271,0.87246959416602,0.541523235084072,0.588146986997751,0.870858005491452,"ENSG00000158691","ZSCAN12","9753"
"TAGLN2",18518.3921212773,0.260502275416713,1.21568020466034,0.214285199691557,0.830324658923206,0.960539678241222,"ENSG00000158710","TAGLN2","8407"
"ELK4",3939.41136104857,-0.199828312593417,0.875285976585999,-0.228300598820097,0.819412559059488,0.95784875316807,"ENSG00000158711","ELK4","2005"
"SLC45A3",155.000626438172,-0.882726126484937,0.860242587592862,-1.02613627739007,0.304827352602135,0.703935017347628,"ENSG00000158715","SLC45A3","85414"
"DUSP23",254.144539978354,-3.55388258146136,2.0101355061362,-1.76798159657032,0.0770639803360079,0.380379902940552,"ENSG00000158716","DUSP23","54935"
"RNF166",1072.08350463945,-1.61064952934624,0.927218883101431,-1.73707584983474,0.0823737834721526,0.393279042866173,"ENSG00000158717","RNF166","115992"
"NBL1",2369.43017403138,-3.14603607332348,1.10207230706593,-2.85465486534114,0.00430836207604501,0.0805158323593668,"ENSG00000158747","NBL1","4681"
"HTR6",69.7993936891271,-5.27295414516412,2.53942807296077,-2.07643374557811,0.0378538529095703,0.266829106901665,"ENSG00000158748","HTR6","3362"
"F11R",1233.58336685521,0.243928347756407,1.61407870693623,0.151125435648315,0.879876768187108,0.972522649739574,"ENSG00000158769","F11R","50848"
"USF1",2695.21255888071,1.38563807110244,0.88023767476999,1.57416355925064,0.115449641570219,0.459874020669644,"ENSG00000158773","USF1","7391"
"SPATA2L",630.555938617247,-1.92930102322595,0.958022028411766,-2.0138378513325,0.0440265602722469,0.289904506955036,"ENSG00000158792","SPATA2L","124044"
"NIT1",1157.11243132395,0.0523345151023917,0.923356387197733,0.0566785651001128,0.954801249134011,0.989446710888912,"ENSG00000158793","NIT1","4817"
"DEDD",1958.48382059172,0.503728062289103,0.969248972723611,0.519709668480345,0.603265947088632,0.87689800047415,"ENSG00000158796","DEDD","9191"
"ZNF276",1539.37769475905,-0.60855241861656,0.899349584242102,-0.676658364310467,0.498622739069265,0.830131456672185,"ENSG00000158805","ZNF276","92822"
"EDA",16.4562995872885,-1.42019400106928,2.32516348437927,-0.610793181043104,0.541336508300809,0.849520857708407,"ENSG00000158813","EDA","1896"
"PINK1",3272.70684070989,-0.127617744851479,0.831851150214838,-0.153414159274193,0.878071679576893,0.972016826539941,"ENSG00000158828","PINK1","65018"
"B4GALT3",2691.76150428238,0.117281651301484,0.985246580581747,0.119037866878192,0.905245355622426,0.978670051817743,"ENSG00000158850","B4GALT3","8703"
"DMTN",972.841926787957,-2.45566388121004,2.09964060695994,-1.16956391159037,0.242176507402304,0.640387488864632,"ENSG00000158856","DMTN","2039"
"ADAMTS4",10140.0190956462,-0.675028504569996,2.1652339878301,-0.311757763070438,0.755224625475419,0.9368683630997,"ENSG00000158859","ADAMTS4","9507"
"FHIP2B",923.032504809516,0.102182216038193,1.20521816534371,0.0847831695343322,0.932433774123313,0.984656200166398,"ENSG00000158863","FHIP2B","64760"
"NDUFS2",5583.1863945251,1.28517967600222,0.875525623161447,1.46789499016779,0.142132749242262,0.511759712783885,"ENSG00000158864","NDUFS2","4720"
"TOMM40L",1331.36554228501,0.954680518183566,0.947982718748757,1.00706531807209,0.313903386365552,0.711283134974438,"ENSG00000158882","TOMM40L","84134"
"MPZ",83.517952022051,-3.43742960925879,1.36508778834319,-2.51810150131869,0.0117989313748468,0.137987897933185,"ENSG00000158887","MPZ","4359"
"CCAR2",7619.50783085609,1.0953941541902,0.910029067801114,1.20369139069038,0.228708881074212,0.623808147017129,"ENSG00000158941","CCAR2","57805"
"WNT9B",17.9468885315253,0.17969880724581,1.68713955644659,0.106510932399859,0.915176981949728,0.98021770485079,"ENSG00000158955","WNT9B","7484"
"CACHD1",1153.89492956098,1.86908884067989,1.2947245061658,1.44361895660337,0.148846189574515,0.521235038531009,"ENSG00000158966","CACHD1","57685"
"CDC42SE2",3051.06975373695,0.33947233086348,1.09970206737499,0.308694819201174,0.757553685167494,0.937323922966766,"ENSG00000158985","CDC42SE2","56990"
"RAPGEF6",2227.89325603202,-0.785114360543347,1.15242092108462,-0.681273956571724,0.49569815919078,0.82864505086143,"ENSG00000158987","RAPGEF6","51735"
"EPB41",1739.7026105741,-1.56948275913464,1.41577056767182,-1.10857139918906,0.267615122041977,0.669340416402345,"ENSG00000159023","EPB41","2035"
"MIS18A",971.372539081938,0.825701254764799,0.990815291412634,0.833355381089822,0.404644330992724,0.776476517442187,"ENSG00000159055","MIS18A","54069"
"ALG8",2121.34488032509,0.839889679777546,0.908933998230862,0.924038138536238,0.355466459361023,0.743075964958513,"ENSG00000159063","ALG8","79053"
"FBXW5",2318.37176334011,-1.34789761083493,1.2216983762177,-1.10329819296963,0.269897691097996,0.671202468141626,"ENSG00000159069","FBXW5","54461"
"CFAP298",1103.54139537972,0.150280648142059,1.01438432876687,0.148149615367921,0.882224694028218,0.973335080703456,"ENSG00000159079","CFAP298","56683"
"SYNJ1",1383.01870960555,-0.707105545797564,0.863711170037334,-0.818682877248189,0.412967368323453,0.780360479942185,"ENSG00000159082","SYNJ1","8867"
"PAXBP1",1410.96447968221,1.01071323514761,0.761794123877141,1.32675378224709,0.184590143620409,0.569835200326509,"ENSG00000159086","PAXBP1","94104"
"IFNAR2",1341.48093610754,1.05750691165313,1.12215299954531,0.942391021617924,0.345992482261029,0.73606194265067,"ENSG00000159110","IFNAR2","3455"
"MRPL10",2196.5581084359,-0.247307090347142,0.990208345342719,-0.249752581373718,0.802778692338462,0.953361814005702,"ENSG00000159111","MRPL10","124995"
"IFNGR2",4797.90119190168,0.655626033669256,1.02553414555159,0.639302003266427,0.522626485517933,0.841526384749289,"ENSG00000159128","IFNGR2","3460"
"GART",5947.64545636204,0.591585833113539,0.85769733182257,0.689737289792478,0.490359411133066,0.826027770527543,"ENSG00000159131","GART","2618"
"SON",13377.5791105104,1.00512306796015,0.870322696604404,1.15488550612511,0.24813731548973,0.646248088474619,"ENSG00000159140","SON","6651"
"DONSON",898.11710971507,0.156717076650211,0.846857393695341,0.185057221932446,0.853184153964192,0.96654364158853,"ENSG00000159147","DONSON","29980"
"SV2A",19412.1809788406,0.317097678551741,1.17597044996075,0.269647658716531,0.787431331563791,0.947549152966706,"ENSG00000159164","SV2A","9900"
"STC1",5637.297204464,-2.36375420689735,2.35505466810552,-1.00369398592298,0.315526136774381,0.713339290937686,"ENSG00000159167","STC1","6781"
"CSRP1",4334.04908965734,-1.86569386855032,1.60639864700749,-1.16141399398329,0.245473580738802,0.644048606108842,"ENSG00000159176","CSRP1","1465"
"HOXB13",40.3339802098869,-8.16452046380708,2.97235003488755,-2.74682334448405,0.00601755369184409,0.0961163296115037,"ENSG00000159184","HOXB13","10481"
"KCNE2",16.341368851057,0.948135509636327,1.94320492457298,0.48792358317262,0.625603969428969,0.884247813684556,"ENSG00000159197","KCNE2","9992"
"ATP5MC1",3484.85385479706,0.241591643788059,1.17669459982325,0.205313803449381,0.837326960185555,0.963318186633988,"ENSG00000159199","ATP5MC1","516"
"RCAN1",6117.2012436493,-0.159361114656751,1.14384912728503,-0.139320047421814,0.889197248817496,0.974829274235742,"ENSG00000159200","RCAN1","1827"
"UBE2Z",5944.82523246952,0.225799655523809,0.991168106078661,0.227811663974072,0.819792658566791,0.957926307830175,"ENSG00000159202","UBE2Z","65264"
"CIART",1174.1851735023,0.711918720918786,0.86149858693472,0.826372476653559,0.408592831479287,0.778231013923176,"ENSG00000159208","CIART","148523"
"SNF8",1317.75298794922,0.795770525670352,1.31809363977292,0.603728370776029,0.546024248676245,0.851687219205175,"ENSG00000159210","SNF8","11267"
"CLIC6",34.5838933833034,2.40527504032467,1.25167287018913,1.92164829773871,0.054650026970816,0.323865434694784,"ENSG00000159212","CLIC6","54102"
"CCDC24",102.351836835836,0.124200521862854,1.44340063350261,0.0860471576498235,0.931428929827906,0.984656200166398,"ENSG00000159214","CCDC24","149473"
"RUNX1",3218.00882059778,0.967021181015254,0.971241270140559,0.995654952837111,0.319417824539204,0.716257263359639,"ENSG00000159216","RUNX1","861"
"IGF2BP1",15.2900705641919,-2.57418207541946,3.0963187598116,-0.831368562187726,0.405765453238691,0.777138082257591,"ENSG00000159217","IGF2BP1","10642"
"CBR1",5349.05237824151,-2.09944615636669,0.999904260831823,-2.09964717484068,0.0357598896645282,0.258079665134771,"ENSG00000159228","CBR1","873"
"CBR3",593.215987757897,-2.33069014228848,1.49740798182291,-1.55648304976386,0.119593270207362,0.46771972446794,"ENSG00000159231","CBR3","874"
"MORC3",2456.17103660644,1.05323513771327,1.22584585352241,0.859190521130244,0.390235412101736,0.766910076595343,"ENSG00000159256","MORC3","23515"
"CHAF1B",1227.7882168156,0.371672574432806,1.374050521188,0.270494111171006,0.786780146738951,0.947423038945875,"ENSG00000159259","CHAF1B","8208"
"SIM2",180.481183037118,1.9844044370231,2.37195425494014,0.836611596910068,0.402810924826281,0.774963935712296,"ENSG00000159263","SIM2","6493"
"HLCS",1853.01517088197,0.049137207632672,1.16030265241588,0.04234861269201,0.966220792696468,0.992737896470247,"ENSG00000159267","HLCS","3141"
"GOLGA6A",17.9445192537887,-6.92591921731956,2.90090369299627,-2.38750401609023,0.0169632174175133,0.169109474421138,"ENSG00000159289","GOLGA6A","342096"
"SCUBE1",31.7014279599096,-2.26546243033387,1.14713403569649,-1.97488903636128,0.0482807418555819,0.303288500768356,"ENSG00000159307","SCUBE1","80274"
"ARHGAP27",58.6326555873649,-2.23528033808254,1.33522173304071,-1.67408924133682,0.0941130618725987,0.420380075566583,"ENSG00000159314","ARHGAP27","201176"
"ADPGK",1944.16977582247,-0.637224782655311,1.04181708957467,-0.611647465790239,0.540771026534132,0.84924867832549,"ENSG00000159322","ADPGK","83440"
"PTMS",20945.3286118004,-1.31324684476157,1.28911438082772,-1.01872018828799,0.308335825421782,0.706581802592389,"ENSG00000159335","PTMS","5763"
"ADIPOR1",6316.68335449228,-0.323586307909219,0.774055068311672,-0.418040422647201,0.67591756295056,0.906610828315379,"ENSG00000159346","ADIPOR1","51094"
"CYB5R1",3119.34057773356,-1.88326949280243,0.950449995335608,-1.98145036776758,0.047540790086263,0.301287311657798,"ENSG00000159348","CYB5R1","51706"
"PSMD4",7199.26701883373,0.910550613900771,1.11159561058676,0.819138367612063,0.412707473791556,0.780360479942185,"ENSG00000159352","PSMD4","5710"
"ATP13A2",3158.70193110557,-1.09094496838779,0.882979107239827,-1.23552749939696,0.216634248496695,0.60958938054845,"ENSG00000159363","ATP13A2","23400"
"PSMB4",9646.00285146638,0.456026534723776,1.32807088627657,0.3433751461884,0.731316254642887,0.928169862935882,"ENSG00000159377","PSMB4","5692"
"IRX6",78.6241869293028,-5.6878864847802,2.10669271903707,-2.69991272736729,0.00693576674523107,0.103932672334975,"ENSG00000159387","IRX6","79190"
"BTG2",5368.27371735557,1.01432072904854,1.12169970967187,0.904271188003841,0.365851620522492,0.750955002700338,"ENSG00000159388","BTG2","7832"
"HK2",11331.1197414031,-2.89682746634792,1.2121543755773,-2.38981727469184,0.0168567570993112,0.168767886069896,"ENSG00000159399","HK2","3099"
"C1R",4138.75882406863,1.17968865519128,1.12179987350575,1.05160348387687,0.292981508723906,0.69385393242256,"ENSG00000159403","C1R","715"
"CELF3",412.284043652915,-2.31940426744377,2.31661779579321,-1.0012028188921,0.316728764022037,0.714216060846851,"ENSG00000159409","CELF3","11189"
"ALDH4A1",739.243292320718,0.0109086524907117,1.16714110596083,0.00934647270582706,0.992542702304182,0.998377432284916,"ENSG00000159423","ALDH4A1","8659"
"STARD9",1123.84107631654,-0.646226188824863,0.917221998396479,-0.704547197902601,0.48109206808996,0.821394408961542,"ENSG00000159433","STARD9","57519"
"THEM4",321.394281452064,-4.35780872870598,1.41270040287619,-3.0847366644999,0.00203732449428384,0.0520922685684593,"ENSG00000159445","THEM4","117145"
"UBR1",3423.42887344905,-0.637993553696479,1.35325362032635,-0.471451577231046,0.637318291321291,0.889322659249477,"ENSG00000159459","UBR1","197131"
"AMFR",8521.5280347488,-0.40745730802106,1.17323215109267,-0.347294700065612,0.728369932033926,0.926909923932777,"ENSG00000159461","AMFR","267"
